fight_id,event_id,event_name,event_date,weight_class,title_fight,winner_id,method,finish_round,rounds_fought,fighter_id,fighter_name,fighter_nick_name,height,weight_lbs,reach_inches,stance,dob,slpm,str_acc,sapm,str_def,td_avg,td_acc,td_def,sub_avg,kd,sig_landed,sig_atmp,str_landed,str_atmp,td_landed,td_atmp,sub_att,rev,total_sig_str_landed_head,total_sig_str_atmp_head,total_sig_str_landed_body,total_sig_str_atmp_body,total_sig_str_landed_leg,total_sig_str_atmp_leg,total_sig_str_landed_distance,total_sig_str_atmp_distance,total_sig_str_landed_clinch,total_sig_str_atmp_clinch,total_sig_str_landed_ground,total_sig_str_atmp_ground,ctrl_seconds,opponent_id,opponent_name,won,fight_seconds,prior_sig_landed_sum,prior_sig_atmp_sum,prior_str_landed_sum,prior_str_atmp_sum,prior_td_landed_sum,prior_td_atmp_sum,prior_sub_att_sum,prior_kd_sum,prior_rev_sum,prior_ctrl_seconds_sum,prior_fight_seconds_sum,prior_won_sum,prior_fight_count,pre_slpm,pre_sapm,pre_str_acc,pre_td_avg,pre_td_acc,pre_sub_avg,pre_kd_avg,pre_ctrl_pct,pre_win_pct,age_at_fight,opp_sig_landed,opp_sig_atmp,opp_td_landed,opp_td_atmp,prior_opp_sig_landed_sum,prior_opp_sig_atmp_sum,prior_opp_td_landed_sum,prior_opp_td_atmp_sum,pre_str_def,pre_td_def
6921344f8e706d0f,70167689d6a01793,UFC 241: Cormier vs. Miocic 2,2019-08-17,Heavyweight,1,d28dee5c705991df,KO/TKO,4,4,d967f0128c323de6,Daniel Cormier,DC,"5' 11""",235.0,72.0,Orthodox,1979-03-20,4.25,52,2.92,54,1.83,44,80,0.4,0,181,263,230,317,1,3,0,0,162,243,9,9,10,11,139,209,21,27,21,27,182,d28dee5c705991df,Stipe Miocic,0,1200,872.0,1724.0,1684.0,2642.0,33.0,70.0,8.0,5.0,0.0,4721.0,15300.0,19.0,20,3.4196078431372547,1.968627450980392,0.505800464037123,1.9411764705882355,0.4714285714285714,0.47058823529411764,0.29411764705882354,0.30856209150326797,0.95,40.41067761806981,123,229,1,3,502.0,1258.0,7.0,29.0,0.6009538950715421,0.7586206896551724
3bdacc82209b33f5,bda04c573563cc2e,UFC 252: Miocic vs. Cormier 3,2020-08-15,Heavyweight,1,d28dee5c705991df,Decision - Unanimous,5,5,d967f0128c323de6,Daniel Cormier,DC,"5' 11""",235.0,72.0,Orthodox,1979-03-20,4.25,52,2.92,54,1.83,44,80,0.4,0,105,183,145,223,1,2,0,0,70,132,11,24,24,27,95,171,10,12,0,0,53,d28dee5c705991df,Stipe Miocic,0,1500,1053.0,1987.0,1914.0,2959.0,34.0,73.0,8.0,5.0,0.0,4903.0,16500.0,19.0,21,3.829090909090909,2.272727272727273,0.5299446401610468,1.8545454545454547,0.4657534246575342,0.43636363636363634,0.2727272727272727,0.29715151515151517,0.9047619047619048,41.4072553045859,115,187,0,6,625.0,1487.0,8.0,32.0,0.5796906523201075,0.75
e4d946470fd150fe,236a37d96d476164,UFC Fight Night: Lemos vs. Andrade,2022-04-23,Welterweight,0,9fe7af8b3fbe00a0,Decision - Unanimous,3,3,d9a56ecb6e94f02e,Evan Elder,The Phenom,"5' 10""",155.0,72.0,Switch,1997-04-11,5.66,50,4.94,57,0.48,15,40,0.5,0,27,60,34,67,0,2,0,2,12,43,11,12,4,5,26,58,1,1,0,1,107,9fe7af8b3fbe00a0,Preston Parsons,0,900,,,,,,,,,,,,,0,,,,,,,,,,25.032169746748803,75,112,4,6,,,,,,
d45d9c7d60f332da,f21a3d68fb9df387,UFC Fight Night: Andrade vs. Blanchfield,2023-02-18,Lightweight,0,ff62013d2fce6d13,TKO - Doctor's Stoppage,3,3,d9a56ecb6e94f02e,Evan Elder,The Phenom,"5' 10""",155.0,72.0,Switch,1997-04-11,5.66,50,4.94,57,0.48,15,40,0.5,1,70,142,84,158,1,6,0,0,25,87,36,46,9,9,60,129,10,13,0,0,93,ff62013d2fce6d13,Nazim Sadykhov,0,900,27.0,60.0,34.0,67.0,0.0,2.0,0.0,0.0,2.0,107.0,900.0,0.0,1,1.8,5.0,0.45,0.0,0.0,0.0,0.0,0.11888888888888889,0.0,25.856262833675565,64,132,1,1,75.0,112.0,4.0,6.0,0.3303571428571429,0.33333333333333337
3624f4ae9c1d703e,c9885b1b7c7055a0,UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Lightweight,0,d9a56ecb6e94f02e,Decision - Unanimous,3,3,d9a56ecb6e94f02e,Evan Elder,The Phenom,"5' 10""",155.0,72.0,Switch,1997-04-11,5.66,50,4.94,57,0.48,15,40,0.5,1,96,195,96,195,1,1,1,0,61,155,15,19,20,21,96,193,0,1,0,1,6,cda1099995b46cc2,Genaro Valdez,1,900,97.0,202.0,118.0,225.0,1.0,8.0,0.0,1.0,2.0,200.0,1800.0,0.0,2,3.2333333333333334,4.633333333333334,0.4801980198019802,0.5,0.125,0.0,0.5,0.1111111111111111,0.0,26.258726899383984,64,236,0,0,139.0,244.0,5.0,7.0,0.430327868852459,0.2857142857142857
25747d81ae5c6564,66e0a70352fef46a,UFC Fight Night: Namajunas vs. Cortez,2024-07-13,Welterweight,0,d9a56ecb6e94f02e,Submission,2,2,d9a56ecb6e94f02e,Evan Elder,The Phenom,"5' 10""",155.0,72.0,Switch,1997-04-11,5.66,50,4.94,57,0.48,15,40,0.5,0,45,86,61,104,0,1,1,1,17,51,27,33,1,2,29,60,3,5,13,21,121,65db4065e2bc107d,Darrius Flowers,1,600,193.0,397.0,214.0,420.0,2.0,9.0,1.0,2.0,2.0,206.0,2700.0,1.0,3,4.288888888888889,4.511111111111111,0.48614609571788414,0.6666666666666667,0.2222222222222222,0.33333333333333337,0.6666666666666667,0.07629629629629629,0.3333333333333333,27.255304585900067,24,60,1,2,203.0,480.0,5.0,7.0,0.5770833333333334,0.2857142857142857
97770b38df67b276,b2e3aca4cd363477,UFC Fight Night: Machado Garry vs. Prates,2025-04-26,Lightweight,0,d9a56ecb6e94f02e,Decision - Unanimous,3,3,d9a56ecb6e94f02e,Evan Elder,The Phenom,"5' 10""",155.0,72.0,Switch,1997-04-11,5.66,50,4.94,57,0.48,15,40,0.5,0,115,210,115,210,0,3,0,0,47,127,45,57,23,26,115,210,0,0,0,0,16,b2a78df161bd67f9,Gauge Young,1,900,238.0,483.0,275.0,524.0,2.0,10.0,2.0,2.0,3.0,327.0,3300.0,2.0,4,4.327272727272727,4.127272727272727,0.4927536231884058,0.5454545454545454,0.2,0.5454545454545454,0.5454545454545454,0.09909090909090909,0.5,28.041067761806982,81,183,0,1,227.0,540.0,6.0,9.0,0.5796296296296296,0.33333333333333337
ca3963b76a38c408,8215e4fe24e8e81b,The Ultimate Fighter: Undefeated Finale,2018-07-06,Featherweight,0,d9c6f19f958643e9,Decision - Majority,3,3,d9c6f19f958643e9,Bryce Mitchell,Thug Nasty,"5' 10""",135.0,70.0,Southpaw,1994-10-04,2.19,59,1.51,58,3.12,36,38,1.3,0,38,69,45,78,3,10,1,0,29,50,9,18,0,1,13,39,7,10,18,20,132,f5f6419c5f00abad,Tyler Diamond,1,900,,,,,,,,,,,,,0,,,,,,,,,,23.753593429158112,51,107,3,4,,,,,,
721b23d896a44e2e,487c170da059857d,UFC Fight Night: Thompson vs. Pettis,2019-03-23,Featherweight,0,d9c6f19f958643e9,Decision - Unanimous,3,3,d9c6f19f958643e9,Bryce Mitchell,Thug Nasty,"5' 10""",135.0,70.0,Southpaw,1994-10-04,2.19,59,1.51,58,3.12,36,38,1.3,0,17,44,28,56,0,3,2,1,7,29,7,11,3,4,16,41,1,3,0,0,193,d76ad9a08c4408ff,Bobby Moffett,1,900,38.0,69.0,45.0,78.0,3.0,10.0,1.0,0.0,0.0,132.0,900.0,1.0,1,2.533333333333333,3.4,0.5507246376811594,3.0,0.3,1.0,0.0,0.14666666666666667,1.0,24.465434633812457,9,42,5,8,51.0,107.0,3.0,4.0,0.5233644859813085,0.25
fa3f04be9344804b,b09890ba7ce1d1e2,UFC Fight Night: Overeem vs. Rozenstruik,2019-12-07,Featherweight,0,d9c6f19f958643e9,Submission,1,1,d9c6f19f958643e9,Bryce Mitchell,Thug Nasty,"5' 10""",135.0,70.0,Southpaw,1994-10-04,2.19,59,1.51,58,3.12,36,38,1.3,0,6,7,24,28,1,1,1,0,5,6,1,1,0,0,1,1,0,0,5,6,239,5b8ba8f5512893b1,Matt Sayles,1,300,55.0,113.0,73.0,134.0,3.0,13.0,3.0,0.0,1.0,325.0,1800.0,2.0,2,1.8333333333333333,2.0,0.48672566371681414,1.5,0.23076923076923078,1.5,0.0,0.18055555555555555,1.0,25.17453798767967,2,4,0,0,60.0,149.0,8.0,12.0,0.5973154362416108,0.33333333333333337
08244974cf39ae38,898337ef520fe4d3,UFC 249: Ferguson vs. Gaethje,2020-05-09,Featherweight,0,d9c6f19f958643e9,Decision - Unanimous,3,3,d9c6f19f958643e9,Bryce Mitchell,Thug Nasty,"5' 10""",135.0,70.0,Southpaw,1994-10-04,2.19,59,1.51,58,3.12,36,38,1.3,0,40,49,60,74,3,3,5,0,27,36,13,13,0,0,0,3,0,0,40,46,771,40093d1d2d78394e,Charles Rosa,1,900,61.0,120.0,97.0,162.0,4.0,14.0,4.0,0.0,1.0,564.0,2100.0,3.0,3,1.7428571428571429,1.7714285714285714,0.5083333333333333,1.7142857142857142,0.2857142857142857,1.7142857142857142,0.0,0.26857142857142857,1.0,25.596167008898014,5,10,0,0,62.0,153.0,8.0,12.0,0.5947712418300654,0.33333333333333337
83955de599b2d874,ad044be25c94dcfd,UFC Fight Night: Hall vs. Silva,2020-10-31,Featherweight,0,d9c6f19f958643e9,Decision - Unanimous,3,3,d9c6f19f958643e9,Bryce Mitchell,Thug Nasty,"5' 10""",135.0,70.0,Southpaw,1994-10-04,2.19,59,1.51,58,3.12,36,38,1.3,0,46,69,100,135,7,13,1,0,28,49,14,15,4,5,29,42,0,0,17,27,612,8fd808923cffff82,Andre Fili,1,900,101.0,169.0,157.0,236.0,7.0,17.0,9.0,0.0,1.0,1335.0,3000.0,4.0,4,2.02,1.34,0.5976331360946746,2.1,0.4117647058823529,2.6999999999999997,0.0,0.445,1.0,26.075290896646134,27,72,0,0,67.0,163.0,8.0,12.0,0.5889570552147239,0.33333333333333337
abd45edc07a8d9e3,75e0d3cc2262b732,UFC 272: Covington vs. Masvidal,2022-03-05,Featherweight,0,d9c6f19f958643e9,Decision - Unanimous,3,3,d9c6f19f958643e9,Bryce Mitchell,Thug Nasty,"5' 10""",135.0,70.0,Southpaw,1994-10-04,2.19,59,1.51,58,3.12,36,38,1.3,1,34,47,182,209,4,4,0,0,28,40,4,5,2,2,9,18,0,0,25,29,688,64a50dad704d1d49,Edson Barboza,1,900,147.0,238.0,257.0,371.0,14.0,30.0,10.0,0.0,1.0,1947.0,3900.0,5.0,5,2.2615384615384615,1.4461538461538461,0.6176470588235294,3.230769230769231,0.4666666666666667,2.307692307692308,0.0,0.49923076923076926,1.0,27.416837782340863,16,37,0,0,94.0,235.0,8.0,12.0,0.6,0.33333333333333337
4a17876e99f6baf3,f65a0eb902f9476b,UFC 282: Blachowicz vs. Ankalaev,2022-12-10,Featherweight,0,54f64b5e283b0ce7,Submission,2,2,d9c6f19f958643e9,Bryce Mitchell,Thug Nasty,"5' 10""",135.0,70.0,Southpaw,1994-10-04,2.19,59,1.51,58,3.12,36,38,1.3,0,36,82,46,94,1,9,0,0,22,57,11,22,3,3,34,79,1,1,1,2,89,54f64b5e283b0ce7,Ilia Topuria,0,600,181.0,285.0,439.0,580.0,18.0,34.0,10.0,1.0,1.0,2635.0,4800.0,6.0,6,2.2625,1.375,0.6350877192982456,3.375,0.5294117647058824,1.875,0.1875,0.5489583333333333,1.0,28.18343600273785,40,77,0,0,110.0,272.0,8.0,12.0,0.5955882352941176,0.33333333333333337
da1b37edb8ccd3e6,c945adc22c2bfe8f,UFC Fight Night: Fiziev vs. Gamrot,2023-09-23,Featherweight,0,d9c6f19f958643e9,Decision - Unanimous,3,3,d9c6f19f958643e9,Bryce Mitchell,Thug Nasty,"5' 10""",135.0,70.0,Southpaw,1994-10-04,2.19,59,1.51,58,3.12,36,38,1.3,0,23,40,37,59,5,15,1,0,13,22,7,14,3,4,17,29,1,3,5,8,453,82a5152216251682,Dan Ige,1,900,217.0,367.0,485.0,674.0,19.0,43.0,10.0,1.0,1.0,2724.0,5400.0,6.0,7,2.411111111111111,1.6666666666666667,0.5912806539509536,3.1666666666666665,0.4418604651162791,1.6666666666666665,0.16666666666666669,0.5044444444444445,0.8571428571428571,28.969199178644764,18,55,0,0,150.0,349.0,8.0,12.0,0.5702005730659025,0.33333333333333337
3b21a9f48bac4a44,a8e8587a06e73c87,UFC 296: Edwards vs. Covington,2023-12-16,Featherweight,0,fba03cd6cc28dc41,KO/TKO,1,1,d9c6f19f958643e9,Bryce Mitchell,Thug Nasty,"5' 10""",135.0,70.0,Southpaw,1994-10-04,2.19,59,1.51,58,3.12,36,38,1.3,0,0,3,0,3,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0,fba03cd6cc28dc41,Josh Emmett,0,300,240.0,407.0,522.0,733.0,24.0,58.0,11.0,1.0,1.0,3177.0,6300.0,7.0,8,2.2857142857142856,1.6,0.5896805896805897,3.4285714285714284,0.41379310344827586,1.5714285714285714,0.14285714285714288,0.5042857142857143,0.875,29.19917864476386,2,10,0,0,168.0,404.0,8.0,12.0,0.5841584158415842,0.33333333333333337
0292b9c31c0089ac,ad23903ef3af7406,UFC 310: Pantoja vs. Asakura,2024-12-07,Featherweight,0,d9c6f19f958643e9,KO/TKO,3,3,d9c6f19f958643e9,Bryce Mitchell,Thug Nasty,"5' 10""",135.0,70.0,Southpaw,1994-10-04,2.19,59,1.51,58,3.12,36,38,1.3,0,26,36,147,177,2,2,0,0,14,23,9,10,3,3,17,26,5,5,4,5,513,242d36d241b43c12,Kron Gracie,1,900,240.0,410.0,522.0,736.0,24.0,58.0,11.0,1.0,1.0,3177.0,6600.0,7.0,9,2.1818181818181817,1.5454545454545454,0.5853658536585366,3.2727272727272725,0.41379310344827586,1.5,0.13636363636363635,0.4813636363636364,0.7777777777777778,30.17659137577002,6,31,0,0,170.0,414.0,8.0,12.0,0.5893719806763285,0.33333333333333337
8c540eb4afe8c43e,22f4b6cb6b1bd7fd,UFC 314: Volkanovski vs. Lopes,2025-04-12,Featherweight,0,52ef95b5860fb28c,Submission,2,2,d9c6f19f958643e9,Bryce Mitchell,Thug Nasty,"5' 10""",135.0,70.0,Southpaw,1994-10-04,2.19,59,1.51,58,3.12,36,38,1.3,0,36,64,37,66,1,14,0,0,7,25,8,18,21,21,35,61,1,3,0,0,103,52ef95b5860fb28c,Jean Silva,0,600,266.0,446.0,669.0,913.0,26.0,60.0,11.0,1.0,1.0,3690.0,7500.0,8.0,10,2.128,1.408,0.5964125560538116,3.1199999999999997,0.43333333333333335,1.3199999999999998,0.12,0.492,0.8,30.521560574948666,27,63,0,0,176.0,445.0,8.0,12.0,0.604494382022472,0.33333333333333337
e72c691b7c68b03a,28d8638ea0a71908,UFC Fight Night: Whittaker vs. De Ridder,2025-07-26,Bantamweight,0,d9c6f19f958643e9,Decision - Unanimous,3,3,d9c6f19f958643e9,Bryce Mitchell,Thug Nasty,"5' 10""",135.0,70.0,Southpaw,1994-10-04,2.19,59,1.51,58,3.12,36,38,1.3,0,13,20,39,51,3,9,0,1,3,6,7,11,3,3,5,11,8,9,0,0,584,0fd5f4b838e890cc,Said Nurmagomedov,1,900,302.0,510.0,706.0,979.0,27.0,74.0,11.0,1.0,1.0,3793.0,8100.0,8.0,11,2.237037037037037,1.5037037037037038,0.592156862745098,3.0,0.36486486486486486,1.2222222222222223,0.11111111111111112,0.4682716049382716,0.7272727272727273,30.809034907597535,20,32,0,0,203.0,508.0,8.0,12.0,0.6003937007874016,0.33333333333333337
c47796e11a801e12,ba17afef01ed78b6,UFC Fight Night: Muhammad vs. Bonfim,2026-06-06,Bantamweight,0,d9c6f19f958643e9,Submission,3,3,d9c6f19f958643e9,Bryce Mitchell,Thug Nasty,"5' 10""",135.0,70.0,Southpaw,1994-10-04,2.19,59,1.51,58,3.12,36,38,1.3,0,22,41,54,77,2,5,2,1,9,24,10,12,3,5,12,31,6,6,4,4,700,faf317c665546a36,Santiago Luna,1,900,315.0,530.0,745.0,1030.0,30.0,83.0,11.0,1.0,2.0,4377.0,9000.0,9.0,12,2.1,1.4866666666666666,0.5943396226415094,3.0,0.3614457831325301,1.1,0.1,0.48633333333333334,0.75,31.67145790554415,9,25,0,1,223.0,540.0,8.0,12.0,0.587037037037037,0.33333333333333337
c8e5cbf334606fe9,75f871836d41f90f,Strikeforce - Playboy Mansion,2007-09-29,Catch Weight,0,47b9e0e7703a4868,KO/TKO,1,1,d9e3743bae8d703d,Matt Lee,,"5' 11""",155.0,,Orthodox,1971-07-09,0.0,0,9.68,21,0.0,0,0,0.0,0,0,12,0,12,0,0,0,0,0,10,0,2,0,0,0,12,0,0,0,0,0,47b9e0e7703a4868,Jorge Masvidal,0,300,,,,,,,,,,,,,0,,,,,,,,,,36.224503764544835,15,19,1,1,,,,,,
975840814b233bcd,1bf49bf829964144,UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,Lightweight,0,da0995f19b749cfa,KO/TKO,1,1,da0995f19b749cfa,Mark Madsen,The Olympian,"5' 8""",155.0,72.0,Orthodox,1984-09-23,3.56,49,3.97,52,2.86,66,62,0.0,0,22,29,24,31,1,2,0,0,22,29,0,0,0,0,0,2,1,1,21,26,51,c3f6db17cea09ca7,Danilo Belluardo,1,300,,,,,,,,,,,,,0,,,,,,,,,,35.011635865845314,0,1,0,0,,,,,,
60c441c5838dfac2,0b5b6876c2a4723f,UFC 248: Adesanya vs. Romero,2020-03-07,Lightweight,0,da0995f19b749cfa,Decision - Unanimous,3,3,da0995f19b749cfa,Mark Madsen,The Olympian,"5' 8""",155.0,72.0,Orthodox,1984-09-23,3.56,49,3.97,52,2.86,66,62,0.0,0,15,58,20,65,8,12,0,0,14,57,0,0,1,1,5,42,3,5,7,11,481,d2cd7a69cc55e7ed,Austin Hubbard,1,900,22.0,29.0,24.0,31.0,1.0,2.0,0.0,0.0,0.0,51.0,300.0,1.0,1,4.4,0.0,0.7586206896551724,3.0,0.5,0.0,0.0,0.17,1.0,35.45242984257358,41,75,0,0,0.0,1.0,0.0,0.0,1.0,
3a9e0fed344fd07d,2f13e4020cea5b38,UFC Fight Night: Cannonier vs. Gastelum,2021-08-21,Lightweight,0,da0995f19b749cfa,Decision - Split,3,3,da0995f19b749cfa,Mark Madsen,The Olympian,"5' 8""",155.0,72.0,Orthodox,1984-09-23,3.56,49,3.97,52,2.86,66,62,0.0,0,98,192,101,198,0,1,0,0,70,159,17,21,11,12,80,172,18,20,0,0,54,c47df9303d318c67,Clay Guida,1,900,37.0,87.0,44.0,96.0,9.0,14.0,0.0,0.0,0.0,532.0,1200.0,2.0,2,1.85,2.05,0.42528735632183906,6.75,0.6428571428571429,0.0,0.0,0.44333333333333336,1.0,36.90896646132786,72,212,0,0,41.0,76.0,0.0,0.0,0.4605263157894737,
15311d4b33d93004,3a97fda0de6f1fa4,UFC 273: Volkanovski vs. The Korean Zombie,2022-04-09,Lightweight,0,da0995f19b749cfa,Decision - Unanimous,3,3,da0995f19b749cfa,Mark Madsen,The Olympian,"5' 8""",155.0,72.0,Orthodox,1984-09-23,3.56,49,3.97,52,2.86,66,62,0.0,0,39,87,57,110,3,3,0,0,27,75,1,1,11,11,32,78,3,5,4,4,310,c77a953488e5607d,Vinc Pichel,1,900,135.0,279.0,145.0,294.0,9.0,15.0,0.0,0.0,0.0,586.0,2100.0,3.0,3,3.857142857142857,3.2285714285714286,0.4838709677419355,3.8571428571428568,0.6,0.0,0.0,0.27904761904761904,1.0,37.541409993155376,68,123,1,2,113.0,288.0,0.0,0.0,0.6076388888888888,
1535fb6549fa8bab,756f45905fb20cb5,UFC Fight Night: Rodriguez vs. Lemos,2022-11-05,Lightweight,0,99bd51917728c25d,Submission,3,3,da0995f19b749cfa,Mark Madsen,The Olympian,"5' 8""",155.0,72.0,Orthodox,1984-09-23,3.56,49,3.97,52,2.86,66,62,0.0,0,15,30,50,70,0,0,0,0,11,26,3,3,1,1,11,23,0,0,4,7,24,99bd51917728c25d,Grant Dawson,0,900,174.0,366.0,202.0,404.0,12.0,18.0,0.0,0.0,0.0,896.0,3000.0,4.0,4,3.48,3.62,0.47540983606557374,3.5999999999999996,0.6666666666666666,0.0,0.0,0.2986666666666667,1.0,38.116358658453116,33,49,2,6,181.0,411.0,1.0,2.0,0.559610705596107,0.5
4c025d1fff9e9fce,5a558ba1ff5e9121,UFC 295: Prochazka vs. Pereira,2023-11-11,Lightweight,0,7026eca45f65377b,KO/TKO,1,1,da0995f19b749cfa,Mark Madsen,The Olympian,"5' 8""",155.0,72.0,Orthodox,1984-09-23,3.56,49,3.97,52,2.86,66,62,0.0,0,35,57,46,69,0,0,0,0,23,44,12,13,0,0,16,37,19,20,0,0,64,7026eca45f65377b,Jared Gordon,0,300,189.0,396.0,252.0,474.0,12.0,18.0,0.0,0.0,0.0,920.0,3900.0,4.0,5,2.9076923076923076,3.292307692307692,0.4772727272727273,2.769230769230769,0.6666666666666666,0.0,0.0,0.2358974358974359,0.8,39.13210130047912,36,66,0,0,214.0,460.0,3.0,8.0,0.5347826086956522,0.625
fae88870fd1f1d12,68d76fd9ecf7431d,Adrenaline MMA 2: Miletich vs. Denny,2008-12-11,Heavyweight,0,bd58d34e39b7b12a,KO/TKO,1,1,da0f33e4255f99eb,Chris Guillen,,"6' 0""",240.0,,Orthodox,1972-12-09,0.82,27,1.91,36,0.0,0,0,0.0,0,3,11,4,12,0,2,0,0,0,3,1,3,2,5,3,11,0,0,0,0,0,bd58d34e39b7b12a,Ben Rothwell,0,300,,,,,,,,,,,,,0,,,,,,,,,,36.00547570157426,7,11,0,0,,,,,,
678eb77df5589eac,ee457ef1e1c326c1,UFC Fight Night: Hunt vs Bigfoot,2013-12-06,Middleweight,0,4e06913c91da5200,Decision - Unanimous,3,3,da1d8d76404bb6b5,Bruno Santos,Carioca,"5' 9""",185.0,,Orthodox,1987-07-17,1.18,46,2.27,56,3.0,37,66,0.3,0,12,24,31,45,1,12,1,0,3,12,4,7,5,5,5,16,7,8,0,0,296,4e06913c91da5200,Krzysztof Jotko,0,900,,,,,,,,,,,,,0,,,,,,,,,,26.390143737166323,17,46,1,4,,,,,,
2e8058fb2344ae3f,53adf5b845d91e4a,UFC 175: Weidman vs Machida,2014-07-05,Middleweight,0,da1d8d76404bb6b5,Decision - Split,3,3,da1d8d76404bb6b5,Bruno Santos,Carioca,"5' 9""",185.0,,Orthodox,1987-07-17,1.18,46,2.27,56,3.0,37,66,0.3,0,25,51,45,82,4,6,0,0,13,36,4,7,8,8,11,33,11,11,3,7,544,6c2030e0a143a94b,Chris Camozzi,1,900,12.0,24.0,31.0,45.0,1.0,12.0,1.0,0.0,0.0,296.0,900.0,0.0,1,0.8,1.1333333333333333,0.5,1.0,0.08333333333333333,1.0,0.0,0.3288888888888889,0.0,26.967830253251197,42,85,0,1,17.0,46.0,1.0,4.0,0.6304347826086957,0.75
7e25199be406dd7b,0313bf497de9c470,UFC Fight Night: MacDonald vs Saffiedine,2014-10-04,Middleweight,0,34f88592c0ab7a54,Decision - Unanimous,3,3,da1d8d76404bb6b5,Bruno Santos,Carioca,"5' 9""",185.0,,Orthodox,1987-07-17,1.18,46,2.27,56,3.0,37,66,0.3,0,16,40,29,54,4,6,0,0,10,34,4,4,2,2,9,31,7,9,0,0,149,34f88592c0ab7a54,Elias Theodorou,0,900,37.0,75.0,76.0,127.0,5.0,18.0,1.0,0.0,0.0,840.0,1800.0,1.0,2,1.2333333333333334,1.9666666666666666,0.49333333333333335,2.5,0.2777777777777778,0.5,0.0,0.4666666666666667,0.5,27.21697467488022,43,106,3,7,59.0,131.0,1.0,5.0,0.549618320610687,0.8
cd20dac4daa4f93a,1ccff7f0cfdf85eb,UFC 285: Jones vs. Gane,2023-03-04,Bantamweight,0,a09ed60aa67a3f67,Decision - Unanimous,3,3,da22387a0407a2dc,Da'Mon Blackshear,The Monster,"5' 10""",135.0,72.0,Switch,1994-08-12,4.33,45,4.19,52,1.48,33,71,1.5,0,46,117,91,164,1,6,1,1,23,79,12,16,11,22,36,106,7,8,3,3,158,a09ed60aa67a3f67,Farid Basharat,0,900,,,,,,,,,,,,,0,,,,,,,,,,28.55852156057495,58,96,3,6,,,,,,
72bb7605e340a8fe,7abe471b61725980,UFC Fight Night: Kara-France vs. Albazi,2023-06-03,Bantamweight,0,da22387a0407a2dc,KO/TKO,2,2,da22387a0407a2dc,Da'Mon Blackshear,The Monster,"5' 10""",135.0,72.0,Switch,1994-08-12,4.33,45,4.19,52,1.48,33,71,1.5,0,66,135,85,158,1,2,0,1,42,103,11,17,13,15,38,96,8,13,20,26,134,6fc506e1099afe20,Luan Lacerda,1,600,46.0,117.0,91.0,164.0,1.0,6.0,1.0,0.0,1.0,158.0,900.0,0.0,1,3.066666666666667,3.8666666666666667,0.39316239316239315,1.0,0.16666666666666666,1.0,0.0,0.17555555555555555,0.0,28.80766598220397,28,64,1,4,58.0,96.0,3.0,6.0,0.39583333333333337,0.5
91a5480f48bfaa71,d2fa318f34d0aadc,UFC Fight Night: Luque vs. Dos Anjos,2023-08-12,Bantamweight,0,da22387a0407a2dc,Submission,1,1,da22387a0407a2dc,Da'Mon Blackshear,The Monster,"5' 10""",135.0,72.0,Switch,1994-08-12,4.33,45,4.19,52,1.48,33,71,1.5,0,18,30,30,46,2,4,1,0,7,16,2,5,9,9,5,13,6,8,7,9,177,84f727cf0166d6f2,Jose Johnson,1,300,112.0,252.0,176.0,322.0,2.0,8.0,1.0,0.0,2.0,292.0,1500.0,1.0,2,4.48,3.44,0.4444444444444444,1.2,0.25,0.6,0.0,0.19466666666666665,0.5,28.999315537303218,8,12,0,0,86.0,160.0,4.0,10.0,0.4625,0.6
fd4d30036a3f3efb,2719f300b0439039,UFC 292: Sterling vs. O'Malley,2023-08-19,Bantamweight,0,bc711b6dd95c1af6,Decision - Unanimous,3,3,da22387a0407a2dc,Da'Mon Blackshear,The Monster,"5' 10""",135.0,72.0,Switch,1994-08-12,4.33,45,4.19,52,1.48,33,71,1.5,0,90,174,108,192,4,7,0,0,48,123,22,30,20,21,52,129,37,42,1,3,180,bc711b6dd95c1af6,Mario Bautista,0,900,130.0,282.0,206.0,368.0,4.0,12.0,2.0,0.0,2.0,469.0,1800.0,2.0,3,4.333333333333333,3.1333333333333333,0.46099290780141844,2.0,0.3333333333333333,1.0,0.0,0.26055555555555554,0.6666666666666666,29.018480492813143,79,137,2,10,94.0,172.0,4.0,10.0,0.4534883720930233,0.6
5eebde8fb4d67259,66e0a70352fef46a,UFC Fight Night: Namajunas vs. Cortez,2024-07-13,Bantamweight,0,cc1a8b4b38b92c6d,KO/TKO,1,1,da22387a0407a2dc,Da'Mon Blackshear,The Monster,"5' 10""",135.0,72.0,Switch,1994-08-12,4.33,45,4.19,52,1.48,33,71,1.5,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,cc1a8b4b38b92c6d,Montel Jackson,0,300,220.0,456.0,314.0,560.0,8.0,19.0,2.0,0.0,2.0,649.0,2700.0,2.0,4,4.888888888888889,3.8444444444444446,0.4824561403508772,2.666666666666667,0.42105263157894735,0.6666666666666667,0.0,0.24037037037037037,0.5,29.919233401779604,4,6,0,0,173.0,309.0,6.0,20.0,0.4401294498381877,0.7
