fighter_id,fighter_name,fighter_nick_name,height,weight_lbs,reach_inches,stance,dob,slpm,str_acc,sapm,str_def,td_avg,td_acc,td_def,sub_avg
52b6bf4528130e86,Shem Rock,,"5' 11""",155,73,Southpaw,1993-11-05,3.03,39,4.4,49,1.0,13,88,0.0
c75b99887c8c3f5a,Keith Rockel,Rock,"6' 0""",185,,Orthodox,1965-08-28,1.13,73,0.21,66,4.63,75,100,4.6
26eddcda9d6b2ffe,Paul Rodriguez,,"5' 7""",155,,Orthodox,1975-05-18,0.84,100,1.68,68,0.0,0,50,0.0
9ac4e43ed56429ed,Levi Rodrigues Jr.,Baby Monster,"6' 0""",205,76,Orthodox,1996-10-15,2.6,50,4.6,29,0.0,0,57,0.0
d1c65d2cf2925ddd,Gregory Rodrigues,Robocop,"6' 3""",185,75,Orthodox,1992-02-17,5.53,51,4.78,50,1.9,34,75,0.4
50cc91ce2982785d,Ricco Rodriguez,Suave,"6' 4""",265,,Orthodox,1977-08-19,1.85,51,1.15,61,2.3,39,40,1.0
5a6e4d2f0c76a242,Manuel Rodriguez,Chalate,"5' 9""",170,,Orthodox,1985-04-25,0.81,33,3.23,38,9.09,75,0,0.0
1abf785143f8d5ec,Kevin Roddy,K-Rod,"5' 11""",145,,,,2.64,30,2.38,60,0.0,0,50,0.0
19388069e19ec6b9,Douglas Henry Rodrigues,Blade,,185,,,1999-01-13,0.0,0,0.0,0,0.0,0,0,0.0
48e43b65f7838878,Modestino Rodrigues,The Slenderman,,185,,,2003-10-09,0.0,0,0.0,0,0.0,0,0,0.0
102a8fdf8cbf7467,Kleydson Rodrigues,KR,"5' 5""",135,67,Orthodox,1995-10-22,4.58,57,2.29,53,0.6,22,53,0.6
00e11b5c8b7bfeeb,Luke Rockhold,,"6' 3""",185,77,Southpaw,1984-10-17,4.1,49,2.68,53,0.7,29,65,1.0
18b602842a24f7c5,Mike Rodriguez,Slo Mike,"6' 4""",205,82,Southpaw,1988-11-28,4.35,53,4.24,41,0.0,0,37,0.0
8a1f3b5c526cd6e6,Daniel Rodriguez,D-Rod,"6' 1""",170,74,Southpaw,1986-12-31,7.19,49,5.44,57,0.51,50,64,0.1
dc3b9cf7641b7ab6,Drako Rodriguez,,"5' 8""",135,69,Orthodox,1996-06-16,3.37,36,4.4,58,2.93,66,75,0.7
f2900678e98f6d6a,Ronaldo Rodriguez,Lazy Boy,"5' 6""",125,65,Orthodox,1999-05-07,2.71,43,3.8,44,1.09,36,64,0.8
90e0985df05e51bc,Ray Rodriguez,The Judge,"5' 7""",135,70,Orthodox,1987-12-10,0.9,27,3.89,40,1.42,50,44,0.0
cbf5e6f231b55443,Yair Rodriguez,El Pantera,"5' 11""",145,71,Orthodox,1992-10-06,4.65,46,3.78,52,0.71,29,59,0.6
cd2c4d30c6e13b47,Marina Rodriguez,,"5' 6""",115,65,Orthodox,1987-04-29,4.51,46,3.01,55,0.27,50,61,0.3
5ec591b78349ba7e,Christian Rodriguez,Ceerod,"5' 7""",145,71,Orthodox,1997-12-17,3.9,50,2.94,56,1.81,40,67,1.1
e375cb5caf4717b6,Piera Rodriguez,La Fiera,"5' 3""",115,63,Orthodox,1992-11-11,4.04,46,3.13,53,4.04,50,81,0.0
f6e5972c9d16c40e,Victor Rodriguez,Vicious,"5' 5""",125,67,Switch,1992-09-05,1.59,37,6.11,50,0.0,0,0,0.0
36f3d235493d35ad,Pete Rogers Jr.,The Heat,"6' 0""",145,,,,0.66,15,1.71,65,0.0,0,0,0.0
f304aff405c4a8fa,Brian Rogers,The Professional Predator,"5' 11""",185,,,1984-02-15,4.79,38,5.76,58,1.22,50,100,0.6
6e8349a0a0476d60,Imanol Rodriguez,Himan,"5' 4""",125,64,Orthodox,1999-11-15,5.71,55,2.42,58,1.3,33,0,0.0
7195e2a932686f82,Nick Roehrick,,"6' 2""",205,,Orthodox,1987-07-06,2.31,17,6.92,44,0.0,0,0,0.0
776d4262c4da38bf,Pete Rodriguez,Dead Game,"5' 9""",170,71,Switch,1996-11-13,9.28,43,12.83,42,0.0,0,100,0.0
9141bb39310773c7,Brett Rogers,The Grim,"6' 5""",265,81,Orthodox,1981-02-17,3.17,44,3.2,46,0.0,0,58,0.0
f77c68bb4be8516d,Yoel Romero,Soldier of God,"6' 0""",185,73,Southpaw,1977-04-30,3.44,49,3.05,60,1.57,30,78,0.0
ab943cd2c3c17825,Marcos Rogerio de Lima,Pezao,"6' 1""",253,75,Orthodox,1985-06-25,3.7,57,2.9,51,1.4,45,59,0.5
c4b6099f0d25f75e,Jared Rollins,J-Roc,"5' 9""",170,,Orthodox,1977-01-26,3.33,57,2.41,39,2.5,50,50,1.2
33df417d0017eb0c,Kaleio Romero,KO,"5' 10""",145,69,Switch,1996-04-19,2.6,48,3.27,50,1.0,8,0,1.0
59a27d2e6d0802ac,Max Rohskopf,Rated R,"6' 1""",155,71,Orthodox,1994-09-27,1.7,31,5.8,42,3.0,33,0,1.5
744e098e065cfdbe,Ricardo Romero,,"6' 0""",205,76,Orthodox,1978-04-15,2.17,55,4.77,46,1.63,10,100,3.3
2804ce8dadab5770,Marcelo Rojo,Pitbull,"5' 8""",145,71,Orthodox,1988-07-02,4.92,39,6.42,55,0.46,50,66,0.0
15ea371202eb25e1,Roberto Romero,El Charro Negro,"5' 8""",145,70,Orthodox,2000-01-30,4.56,49,6.44,44,0.0,0,71,0.0
3b83fec860a45ca1,Tim Roman,,"6' 1""",170,,,1985-06-08,0.6,40,2.4,40,1.0,100,16,0.0
c0badf3243907e59,Alexandr Romanov,King Kong,"6' 2""",262,75,Southpaw,1990-12-11,3.78,51,2.13,54,4.49,55,28,0.9
75e0d3cc2262b732,Shane Roller,,"5' 10""",155,72,Orthodox,1979-07-14,2.04,34,2.65,60,2.46,33,42,1.9
0f6528b461e47462,Joao Roque,,"5' 6""",155,,Orthodox,1971-07-22,0.0,0,0.0,0,0.0,0,0,0.0
4a043165cf47cab2,Juancamilo Ronderos,100,"5' 3""",125,64,Southpaw,1995-02-17,2.18,30,2.18,63,2.72,33,0,0.0
8173f134396cb971,Cortavious Romious,,"5' 4""",135,68,Southpaw,1994-01-06,1.91,38,3.46,39,2.29,66,64,0.8
5580771f383e141f,Jesse Ronson,The Body Snatcher,"5' 10""",155,70,Southpaw,1985-12-24,3.54,47,3.39,57,0.46,28,57,0.5
a13d755965a4ec9f,Rongzhu,,"5' 9""",155,70,Orthodox,2000-03-07,6.05,51,5.38,53,1.34,62,84,0.1
82cbb809d5ee565c,Mara Romero Borella,,"5' 6""",125,69,Orthodox,1986-06-03,2.54,37,2.48,71,1.83,44,66,0.2
3c0437fbeda06962,George Roop,,"6' 1""",135,72,Orthodox,1981-11-10,3.43,34,2.47,60,1.05,57,59,0.1
6f81399074fcdbba,Anthony Romero,The Genius,"5' 11""",155,70,Orthodox,1997-02-25,5.87,52,4.0,65,2.0,22,100,0.0
11f8860028b68fcf,Aaron Rosa,,"6' 4""",205,77,Orthodox,1983-05-28,4.03,47,4.41,45,0.36,33,85,0.4
351c4ec637380ad5,Karol Rosa,,"5' 5""",135,67,Orthodox,1994-12-30,5.47,55,4.28,49,1.08,48,72,0.1
40093d1d2d78394e,Charles Rosa,Boston Strong,"5' 9""",145,69,Switch,1986-08-24,3.08,36,3.86,47,1.67,35,38,1.0
f7faf5b19e0dec2e,Jacob Rosales,The Lil Badger,"5' 11""",155,74,Orthodox,1995-07-28,7.19,46,10.66,44,1.12,18,50,0.6
d1026588fa65693f,Jessie Rosas,Tachidito,"5' 7""",135,68,Southpaw,2002-12-04,0.0,0,0.0,0,0.0,0,0,0.0
b9163ec845c3bfc8,Hilarie Rose,,"5' 3""",115,63,Orthodox,1992-11-11,2.33,33,6.13,44,0.0,0,100,0.0
4f2fcbefb668689d,Jake Rosholt,,"6' 1""",185,,Orthodox,1982-02-09,2.68,53,2.33,49,6.51,68,0,1.8
91ea901c458e95dd,Jared Rosholt,,"6' 2""",265,75,Orthodox,1986-08-04,2.08,46,1.52,59,1.83,41,66,0.1
208b6926916867c7,Zach Rosol,,,243,,,,0.0,0,14.21,25,0.0,0,0,0.0
ff3a915256b899c0,Nick Rossborough,Leatherface,"6' 5""",205,,,1981-11-18,2.8,35,4.33,35,0.0,0,100,0.0
598a58db87b890ee,Kevin Rosier,,"6' 4""",275,,Orthodox,,0.0,0,0.0,0,0.0,0,0,0.0
51c655162e462ceb,Shannon Ross,The Turkish Delight,"5' 6""",125,66,Switch,1989-05-12,5.96,39,7.39,55,0.0,0,100,0.0
fe2babf95de24fb1,Raul Rosas Jr.,El Nino Problema,"5' 9""",135,67,Switch,2004-10-08,1.34,42,1.24,52,6.1,54,25,0.9
af49a6c491ca22a3,Kristian Rothaermel,,"6' 0""",205,,Open Stance,1972-01-31,0.75,50,2.49,41,0.0,0,0,0.0
872b018076f831b0,Rick Roufus,,"6' 0""",207,,Southpaw,1966-06-03,0.53,33,1.06,33,0.0,0,50,0.0
712aa894b3a344df,Kain Royer,,,185,,,,0.0,0,1.63,14,0.0,0,0,4.1
8bdac25ce0bb874d,Ronda Rousey,Rowdy,"5' 7""",135,66,Orthodox,1987-02-01,4.17,52,4.14,44,6.26,68,50,4.8
bd58d34e39b7b12a,Ben Rothwell,,"6' 4""",265,78,Orthodox,1981-10-17,3.71,42,4.63,47,0.68,34,70,0.4
09f8c233de88998d,Brad Royster,,,135,,,,0.0,0,0.0,0,0.0,0,0,0.0
749f572d1d3161fb,Khalil Rountree Jr.,,"6' 1""",205,76,Southpaw,1990-02-26,3.88,40,4.33,49,0.0,0,58,0.1
6e15f63b6c2e2c15,Brandon Royval,Raw Dawg,"5' 9""",125,68,Southpaw,1992-08-16,5.6,42,4.24,42,0.89,64,45,1.2
9d7fbf438766791f,Roberta Rovel,Crusher,"5' 8""",145,,,,0.87,46,3.0,26,0.0,0,100,0.0
cba3a2dfbc06ce79,Ray Routh,,"5' 8""",185,,Orthodox,,0.54,21,3.22,28,2.69,33,0,0.0
8ebc3a8da015d70c,Cam Rowston,,"6' 3""",185,78,Orthodox,1995-01-19,4.6,48,2.12,52,1.34,44,33,0.3
8e382b585a92affe,Phil Rowe,The Fresh Prince,"6' 3""",170,80,Orthodox,1990-07-18,3.51,49,4.15,50,0.46,36,53,0.2
2cd428e9606856fd,Jairzinho Rozenstruik,Bigi Boy,"6' 2""",242,78,Orthodox,1988-03-17,3.48,48,2.63,52,0.0,0,72,0.0
94070f6544c4b2a5,Rodrigo Ruas,,"5' 10""",185,,Orthodox,1977-10-06,1.28,35,7.0,41,0.0,0,0,0.0
92aed9d16794f42b,Robert Ruchala,Faker,"5' 8""",145,72,Switch,1998-05-15,3.37,34,5.2,45,1.0,22,71,0.0
597db668b01c442c,Marco Ruas,King of the Streets,"6' 1""",210,,Orthodox,1961-01-23,0.0,0,0.0,0,0.0,0,0,0.0
90e7447d8b7f3f35,Murilo Rua,Ninja,"5' 11""",185,,Orthodox,1980-05-22,2.48,45,1.85,53,1.97,45,37,1.2
140745cbbcb023ac,Mauricio Rua,Shogun,"6' 1""",205,76,Orthodox,1981-11-25,3.57,50,2.79,54,2.01,48,49,0.7
ccba80d4820ef557,Gabe Ruediger,Godzilla,"5' 10""",155,,Orthodox,1977-08-29,1.7,31,5.16,41,2.04,11,28,0.0
c4731f43693b96b8,Rodolfo Rubio Perez,Fito,"5' 5""",145,,Orthodox,1987-01-29,1.13,36,1.0,62,2.0,33,33,0.0
9c393e836a852f30,Mauricio Ruffy,,"5' 11""",155,75,Orthodox,1996-06-17,4.19,57,3.83,59,0.0,0,86,0.0
babc0b19e89cec6e,Paul Ruiz,,"5' 6""",135,,,1987-06-23,1.4,33,1.4,75,0.0,0,100,20.9
7b9aa973e5c04624,Eddie Ruiz,,"5' 7""",155,,Orthodox,1967-06-10,0.2,25,1.4,47,2.0,12,0,0.0
657c21cb133f1445,Anthony Ruiz,El Toro,"6' 2""",205,,Orthodox,1977-11-03,2.56,64,1.67,28,1.43,31,21,0.0
353de740bb6c7e75,Mike Russow,,"6' 1""",255,73,Orthodox,1976-09-11,1.55,47,2.9,59,4.66,43,0,0.7
1235b31de15d0c6e,Montserrat Conejo Ruiz,,"5' 0""",115,61,Southpaw,1993-02-03,2.21,29,6.19,44,1.75,50,44,0.6
03688dc3c3af3ac1,Bas Rutten,El Guapo,"6' 1""",205,,Orthodox,1965-02-24,5.59,61,2.06,79,0.0,0,0,0.0
5b1b383265433f51,Casey Ryan,,,185,,,1987-06-27,0.0,0,0.0,0,0.0,0,0,0.0
1d76f07ffdd765c2,Takeru Uchida,,"5' 7""",125,68,Southpaw,2002-09-30,0.42,40,0.63,25,3.17,20,0,6.3
8f2deefe8c5dfb5d,Alberto Uda,,"6' 3""",185,,Orthodox,1984-08-08,1.79,52,3.49,45,2.83,50,66,0.0
bcd124bcd3d5be46,Ryuki Ueyama,,"5' 11""",180,,Southpaw,1976-04-17,0.13,21,1.4,46,0.5,100,0,1.5
4a1a492f299581d9,Andy Uhrich,,"6' 0""",170,,,,0.0,0,0.0,0,0.0,0,0,0.0
10ccf4ec9913cadc,Christian Uflacker,,"5' 11""",170,,,1985-08-04,0.0,0,0.0,0,0.0,0,0,0.0
f00ac08ab056af5d,Tagir Ulanbekov,,"5' 7""",125,70,Southpaw,1991-08-07,3.01,48,3.44,50,2.73,39,63,1.5
99223fbb4a05326b,Damian Rzepecki,The Butcher,"5' 10""",155,71,Orthodox,2001-11-23,1.07,25,4.93,43,1.0,14,66,0.0
e5a898f2a1afec67,Mashrabjon Ruzibaev,Black Junior,"5' 8""",155,67,Orthodox,1996-02-16,0.0,0,0.0,0,0.0,0,0,0.0
cb680d85b84cbfd9,Raphael Uchegbu,,"5' 9""",135,73,Orthodox,1995-08-16,2.46,48,2.85,50,1.48,16,0,0.0
49d2a08964c5eb11,Nursulton Ruziboev,Black,"6' 5""",185,76,Orthodox,1993-11-19,2.38,46,2.68,49,1.36,80,33,0.3
9014c02eff8b3d62,Carlos Ulberg,Black Jag,"6' 4""",205,77,Orthodox,1990-11-07,6.57,55,4.03,51,0.53,60,85,0.2
1e310618d02ff93b,Zach Underwood,,"6' 2""",185,,,,0.0,0,0.0,0,0.0,0,0,0.0
7a39bbac8cc0fa70,Gasan Umalatov,Cobra,"5' 11""",170,71,Orthodox,1982-09-11,2.23,39,4.1,59,0.75,17,90,0.0
4b8fb0453a596b8e,Hector Urbina,El Toro,"5' 11""",170,73,Orthodox,1987-09-17,0.97,38,2.44,39,0.0,0,38,3.8
e78c4c3d329c531b,Nick Urso,,"5' 6""",125,66,Southpaw,1985-09-26,3.61,45,5.06,36,0.0,0,0,0.0
b12fb759e02378de,Gilbert Urbina,The RGV Bad Boy,"6' 3""",185,75,Orthodox,1996-04-05,6.68,57,4.72,47,2.73,44,0,0.7
4793a2d90f5ab8ae,Jeremy Umphries,,,160,,,,0.0,0,0.0,0,0.0,0,0,0.0
5e23f30e9c6ed74e,Logan Urban,Hulk,"6' 0""",170,72,Orthodox,1994-04-22,2.55,66,16.6,27,0.0,0,0,0.0
eb1723480fa2f96c,Caol Uno,Uno Shoten,"5' 7""",155,70,Southpaw,1975-05-08,1.91,49,1.9,50,1.95,31,37,0.5
47fcdcaccb58ca80,Elias Urbina,,"6' 3""",185,77,Southpaw,1993-10-09,3.85,37,6.17,50,0.0,0,0,0.0
58258914525740a5,Kengo Ura,Uraken,"5' 9""",165,,,1981-06-20,1.05,37,2.38,48,2.85,28,50,1.4
fe30c5f5cc3e028b,Sho Patrick Usami,Savage,"5' 9""",155,70,Orthodox,2000-05-08,0.0,0,0.0,0,0.0,0,0,0.0
c34e5849184b08c3,Yasuhiro Urushitani,,"5' 5""",125,,Southpaw,1976-09-08,3.47,39,4.71,65,0.0,0,80,0.0
4252b09f0c8c4472,Guilherme Uriel,Urso,"6' 1""",265,74,Orthodox,1997-02-18,1.15,43,4.43,22,0.0,0,53,0.0
da7f113b5ea39c43,Mohammed Usman,The Motor,"6' 2""",239,79,Orthodox,1989-04-01,3.85,39,4.27,51,0.56,14,66,0.0
f1b2aa7853d1ed6e,Kamaru Usman,The Nigerian Nightmare,"6' 0""",185,76,Switch,1987-05-11,4.13,50,2.86,54,2.6,42,90,0.1
0d1190beced94f7c,Rashid Vagabov,Rambo,"5' 7""",125,63,Orthodox,1998-06-27,1.87,38,0.93,67,3.0,50,100,3.0
6546af7ab545b90c,Darren Uyenoyama,BC,"5' 6""",125,65,Orthodox,1979-10-15,1.34,39,2.21,66,1.42,33,35,0.7
54578e5927adea53,Richie Vaculik,Vas,"5' 6""",125,69,Orthodox,1983-06-19,3.69,46,4.09,57,3.0,45,31,1.0
f7adc1fd115f8fdd,Abubakar Vagaev,,"5' 11""",170,73,Orthodox,1993-04-14,1.8,38,2.2,60,4.0,40,71,0.0
43e549b803ec7375,Artem Vakhitov,,"6' 1""",205,75,Orthodox,1991-04-04,3.88,85,0.68,80,0.0,0,100,0.0
fc1868f56d3036eb,Egidijus Valavicius,,"6' 0""",200,,Orthodox,1978-12-23,0.0,0,0.0,0,0.0,0,0,0.0
cda1099995b46cc2,Genaro Valdez,Rayadito,"5' 9""",155,72,Orthodox,1992-01-16,4.08,30,7.16,48,1.54,44,36,0.4
0cd0456d6029cec2,Robert Valentin,Robzilla,"6' 2""",185,77,Orthodox,1995-03-31,1.15,54,2.37,32,1.01,66,52,2.5
8a0be41c0380188d,Charlie Valencia,,"5' 3""",135,64,Orthodox,1974-10-31,2.58,37,2.61,77,1.4,53,75,0.5
45b82ebf0b9e0fd2,Ivan Valenzuela,Bam Bam,"6' 2""",185,77,Orthodox,1992-11-17,0.0,0,9.6,33,0.0,0,0,0.0
de277a4abcfeea46,Victor Valenzuela,Joe Boxer,"5' 10""",155,,,,1.28,100,2.55,0,0.0,0,0,0.0
c295de4e10acd4c9,Isaac Vallie-Flagg,,"5' 8""",155,70,Orthodox,1978-04-08,5.56,47,5.6,45,0.2,12,58,0.0
2a898bf9fb7710b3,Andrew Valladerez,,,135,,,1987-06-28,0.0,0,0.0,0,0.0,0,0,0.0
078695e385ec2f57,Victor Valenzuela,Psicosis,"5' 9""",170,71,Orthodox,1994-02-09,3.47,40,4.81,51,0.63,33,55,0.0
23ab42947c1990e3,Ron van Clief,The Black Dragon,"5' 10""",190,,Orthodox,1943-01-25,0.0,0,0.0,0,0.0,0,0,0.0
239d8e5359022f3b,Kevin Vallejos,El Chino,"5' 7""",145,68,Switch,2001-12-08,6.12,48,4.41,57,0.66,28,84,0.0
02177caefe7c07d4,Lloyd Van Dams,,"6' 1""",240,,Southpaw,1972-03-05,0.0,0,3.01,15,0.0,0,0,0.0
45e738622ea2c02c,Timur Valiev,Lucky,"5' 6""",135,67,Orthodox,1990-01-19,5.19,53,3.33,45,1.73,40,55,0.3
663b76da637402c3,Victor Valimaki,The Matrix,"6' 0""",205,,Orthodox,1981-12-17,3.94,30,2.99,67,0.9,14,0,0.0
f6bbc6ba4f06ad60,Alain Van der Merckt,Top Boy,,185,,,1993-06-11,0.0,0,0.0,0,0.0,0,0,0.0
17e97649403ba428,Joshua Van,The Fearless,"5' 5""",125,65,Orthodox,2001-10-10,8.43,57,5.82,58,0.82,61,75,0.2
7b39035fae7268b8,Matt Van Buren,Gutter,"6' 5""",205,,,1986-06-12,7.73,45,6.82,49,0.0,0,50,0.0
2ee09ec2a0695eb9,Mike van Arsdale,,"6' 2""",205,,Switch,1965-06-20,1.52,41,1.91,41,1.06,14,37,0.0
32c3ee378671a5d9,Austin Vanderford,The Gentleman,"5' 11""",170,74,Orthodox,1990-03-21,3.04,59,2.71,48,3.08,35,100,1.2
07a18ae55dfc3cd9,Paul Varelans,The Polar Bear,"6' 8""",300,,Orthodox,1969-09-17,0.0,0,0.0,0,0.0,0,0,0.0
f9b200db02b488d9,Lando Vannata,Groovy,"5' 9""",155,71,Orthodox,1992-03-14,4.52,45,4.71,54,1.24,36,66,0.3
2b68d9f125d07b42,Jared Vanderaa,,"6' 4""",265,80,Orthodox,1992-05-12,4.96,44,5.67,45,0.18,50,20,0.0
87e2468b986ebb79,Cameron VanCamp,Jumpman,"6' 2""",155,74,Switch,1993-04-27,5.31,47,6.41,40,0.0,0,0,0.0
26d61e92a6069cd2,Chad Vance,,"6' 0""",185,,Orthodox,,0.0,0,0.0,0,0.0,0,0,0.0
4d5197f331c47290,Paige VanZant,12 Gauge,"5' 4""",115,65,Orthodox,1994-03-26,3.35,52,2.62,42,1.27,33,34,1.0
ec18eb918121787c,Kazula Vargas,,"5' 8""",155,71,Southpaw,1985-08-15,3.65,53,1.77,57,0.4,25,30,0.4
d6d5da3c209884bc,Guilherme Vasconcelos,Bomba,"6' 0""",185,,Orthodox,1986-03-23,3.27,29,4.4,70,0.0,0,0,0.0
a148dfe3485be79d,Linton Vassell,The Swarm,"6' 4""",205,,,1983-06-03,3.39,37,2.13,54,2.46,50,50,0.0
61428ed51f5ff465,Billy Vaughan,,"5' 6""",155,,,1983-12-02,0.0,0,1.36,50,0.0,0,0,0.0
a54fc2d6fc224dc3,Jamie Varner,,"5' 8""",155,71,Orthodox,1984-10-12,2.92,34,2.55,58,3.49,53,66,0.8
4679a38cced7c64a,Yuri Vaulin,,"6' 4""",197,,Southpaw,1963-09-13,0.0,0,0.0,0,0.0,0,0,0.0
51ec9dc3b4964f19,Gianni Vazquez,Kriptonita,"5' 7""",135,71,Orthodox,1994-07-17,1.71,23,3.91,43,0.0,0,62,1.6
8d4d25fd9218860b,Manny Vazquez,,"5' 10""",125,72,Orthodox,1993-11-19,1.47,41,2.67,48,1.0,33,0,1.0
be5cfd73617a5b1a,Javier Vazquez,Showtime,"5' 7""",145,69,Southpaw,1977-07-16,2.43,36,1.99,72,2.56,52,57,1.5
5731cc327790b731,Matt Veach,,"5' 11""",155,,Orthodox,1981-05-31,1.12,28,4.91,44,3.64,38,100,1.5
93c9897f0f9f5dab,Kelly Velasco,Killer,"5' 9""",135,,Orthodox,1995-05-21,2.27,35,5.67,47,0.0,0,100,0.0
34a81ebbce32b06b,Greg Velasco,The Viking King,"6' 2""",265,70,Southpaw,1993-09-23,0.0,0,1.52,0,0.0,0,0,0.0
d35c3ed553b71fa2,Joe Vedepo,The Doctor,"6' 0""",185,,Orthodox,1983-01-01,1.43,42,5.71,38,1.07,20,0,0.0
0ff11cc094e887bc,Cain Velasquez,,"6' 1""",240,77,Orthodox,1982-07-28,6.37,57,2.33,57,5.13,45,85,0.4
09c44b317c98bf96,David Velasquez,Little,"5' 5""",145,,Orthodox,1966-10-19,0.0,0,0.0,0,0.0,0,0,0.0
d23ccf4a6c221284,Karlos Vemola,,"6' 0""",185,75,Orthodox,1985-07-03,1.67,44,2.13,37,1.93,25,31,1.7
fcce75a25c14a804,Bojan Velickovic,Serbian Steel,"6' 0""",170,76,Southpaw,1988-12-18,2.18,34,2.31,57,0.67,25,55,0.5
6e62bb64f7cc5026,Scott Ventimiglia,Meant to Kill Ya,"5' 11""",185,,,1972-11-17,0.0,0,0.0,0,0.0,0,0,0.0
602bb270f2bdbf02,Jerrel Venetiaan,,"6' 1""",195,,Orthodox,1971-03-09,0.81,33,1.51,67,0.0,0,60,0.0
2f1a257d6777096d,Luigi Vendramini,The Italian Stallion,"5' 8""",155,73,Orthodox,1996-01-16,2.82,40,3.82,57,1.11,15,100,0.6
df0a1c1e11ad199b,Kerry Vera,,"5' 7""",135,,Orthodox,,0.0,0,0.0,0,0.0,0,0,0.0
fa315e6c77eee106,Brandon Vera,The Truth,"6' 3""",230,78,Orthodox,1977-10-10,3.03,56,2.81,52,0.7,53,59,0.2
07f959e6596307bb,Carlos Vera,Pequeno,"5' 6""",135,69,Orthodox,1987-11-05,1.53,57,2.79,49,0.0,0,25,1.6
2b266e623e20737a,Rodrigo Vera,El Gato Loco,"5' 8""",145,68,Orthodox,1995-10-18,9.27,58,3.82,50,8.18,100,0,0.0
7c7332319c14094c,Marlon Vera,Chito,"5' 8""",135,70,Switch,1992-12-02,4.18,47,5.34,50,0.47,39,71,0.8
13a0fb8fbdafb54f,Bryan Vetell,,"6' 3""",265,,Southpaw,1977-07-26,2.74,60,2.13,41,0.0,0,0,0.0
393b8e03fb410a78,Guilherme Viana,,"6' 4""",205,,,,2.92,40,2.72,59,1.2,66,77,0.0
f95381efb3051d81,Hugo Viana,Wolverine,"5' 6""",135,67,Orthodox,1982-09-26,3.05,38,3.2,57,0.22,6,50,0.0
c24b1db4b809d41b,Renato Verissimo,Charuto,"6' 1""",170,,Orthodox,1973-08-03,0.92,48,1.87,47,1.46,30,50,2.5
7acbb0972e75281a,Marvin Vettori,The Italian Dream,"6' 0""",185,74,Southpaw,1993-09-20,4.74,45,4.55,56,1.41,43,68,0.4
d6f58b8cd1a6ff52,Isis Verbeek,Fight Queen,"5' 4""",115,64,Orthodox,1995-01-12,3.13,43,3.53,53,0.0,0,66,0.0
2b1587a3376ab743,Ernie Verdicia,,"5' 11""",199,,Orthodox,,0.0,0,0.0,0,0.0,0,0,0.0
0f1efce7d2571d10,Nikolay Veretennikov,Gladiator,"6' 1""",170,74,Orthodox,1989-12-22,2.74,56,3.43,47,0.4,16,62,0.4
c6d8ae3b016d5ad5,Joe Veres,,"5' 7""",155,,Orthodox,1977-11-09,0.0,0,5.55,27,0.0,0,0,0.0
077e3ace32b72be9,CJ Vergara,,"5' 6""",125,68,Orthodox,1991-06-18,5.02,56,4.69,53,0.0,0,60,0.2
9673a497a9da119a,Polyana Viana,Dama de Ferro,"5' 5""",115,67,Orthodox,1992-06-14,2.82,40,2.74,52,0.67,33,33,1.5
744f50016c39c26c,Vitor Vianna,,,205,,Orthodox,1979-12-02,3.1,30,8.28,52,0.0,0,0,0.0
f9081770e28ea2e1,Reginaldo Vieira,,"5' 7""",135,65,Orthodox,1982-11-26,3.76,40,2.89,59,1.97,27,25,0.8
024158997e7c5829,Freddy Vidal,The Barbarian,"6' 3""",205,80,Orthodox,1994-05-06,2.7,66,2.65,26,0.0,0,60,0.8
7cf20446453f852b,Milton Vieira,Miltinho,"6' 0""",145,,Orthodox,1978-10-04,1.13,35,2.36,48,2.67,53,12,0.7
b9706f80d005036c,Ketlen Vieira,Fenomeno,"5' 8""",135,68,Orthodox,1991-08-26,2.71,40,3.73,50,1.31,42,90,0.5
2e88f2030d8a928a,Alejandro Villalobos,,"5' 7""",145,,,1979-10-26,3.93,46,4.07,67,1.0,50,0,0.0
0275e33febc2818c,DeMarco Villalona,,"5' 9""",185,,,,0.0,0,0.0,0,0.0,0,0,0.0
6888e31ce88f5b17,Steve Vigneault,Lionheart,"5' 10""",185,,Orthodox,1978-02-14,2.19,28,5.75,44,0.0,0,100,0.0
260e9e0d4954aea6,Rodolfo Vieira,,"6' 0""",185,73,Orthodox,1989-09-25,3.43,54,4.28,49,2.87,22,60,0.9
4f3064faf17aa711,Tamires Vidal,Tractor,"5' 6""",135,68,Orthodox,1998-07-27,2.91,53,4.46,49,0.0,0,35,0.7
6256b2b1562cb8e1,James Vick,The Texecutioner,"6' 3""",155,76,Orthodox,1987-02-23,4.13,39,3.31,60,0.26,33,57,0.7
39f68882def7a507,Ruben Villareal,Warpath,"6' 4""",265,,Orthodox,1970-05-01,5.18,53,4.86,35,0.0,0,0,0.0
454c1f0b638972ab,Armando Villarreal,La Lumbre,"5' 7""",135,66,Southpaw,1989-08-08,3.23,55,4.3,52,3.23,25,0,0.0
34f93dfbd43b2144,Pablo Villaseca,El Gallo,"5' 7""",155,,,1987-01-26,2.79,42,3.25,65,2.5,50,33,0.0
0fb1e2694a39a02f,Yuri Villefort,,"6' 0""",170,73,Orthodox,1991-03-23,3.18,43,5.42,55,2.0,35,40,0.3
